countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
215,215,19.28522183,-99.14049783,0.172851563,0.074951172,0.876464844,16:33.3,00:24.1
216,216,19.28522183,-99.14049783,0.053710938,0.108398438,0.919189453,16:33.4,00:24.2
217,217,19.28522183,-99.14049783,0.075439453,0.122558594,0.866455078,16:33.4,00:24.2
218,218,19.28522183,-99.14049783,0.206054688,0.046386719,0.877441406,16:33.5,00:24.3
219,219,19.28522183,-99.14049783,0.128173828,0.070800781,0.850341797,16:33.6,00:24.4
220,220,19.28522183,-99.14049783,0.115966797,0.122802734,0.895507813,16:33.6,00:24.4
221,221,19.28522183,-99.14049783,0.117675781,0.108398438,0.972900391,16:33.7,00:24.5
222,222,19.28522183,-99.14049783,0.067626953,0.047607422,0.979736328,16:33.7,00:24.6
223,223,19.285138,-99.14050883,0.109863281,0.031738281,0.907958984,16:34.2,00:25.0
224,224,19.285138,-99.14050883,0.062255859,0.071289063,0.885009766,16:34.3,00:25.1
225,225,19.285138,-99.14050883,0.136474609,0.168457031,0.892578125,16:34.3,00:25.1
226,226,19.285138,-99.14050883,-1.112548828,0.639892578,1.234619141,16:36.0,00:26.8
227,227,19.285138,-99.14050883,-0.337158203,0.134033203,1.043701172,16:36.1,00:26.9
228,228,19.285138,-99.14050883,0.045654297,-0.079101563,0.991943359,16:36.1,00:26.9
229,229,19.285138,-99.14050883,-0.051513672,0.382324219,1.013916016,16:36.1,00:26.9
230,230,19.285138,-99.14050883,0.055175781,0.573486328,0.965332031,16:36.1,00:26.9
231,231,19.285138,-99.14050883,0.239257813,0.159912109,0.961181641,16:36.1,00:26.9
232,232,19.28505367,-99.14051783,0.255615234,-0.116455078,1.074462891,16:36.2,00:27.0
233,233,19.28505367,-99.14051783,0.352539063,0.042236328,0.867675781,16:36.2,00:27.0
234,234,19.28505367,-99.14051783,0.448974609,0.356689453,0.729736328,16:36.2,00:27.0
235,235,19.28505367,-99.14051783,0.539794922,0.594970703,0.5625,16:36.2,00:27.0
236,236,19.28505367,-99.14051783,0.572998047,0.033447266,0.534667969,16:36.2,00:27.0
237,237,19.28505367,-99.14051783,0.086669922,-0.010742188,0.836669922,16:36.2,00:27.0
238,238,19.28505367,-99.14051783,0.155273438,0.035400391,0.991699219,16:36.3,00:27.1
239,239,19.28505367,-99.14051783,0.243896484,-0.046630859,0.955078125,16:36.3,00:27.1
240,240,19.28505367,-99.14051783,0.171386719,-0.138916016,1.115478516,16:36.3,00:27.1
241,241,19.28496767,-99.14052917,-0.342285156,-0.201660156,1.261474609,16:36.3,00:27.1
242,242,19.28496767,-99.14052917,-0.174804688,-0.669921875,1.336181641,16:36.3,00:27.1
243,243,19.28496767,-99.14052917,0.66015625,0.205810547,0.644287109,16:36.4,00:27.2
244,244,19.28496767,-99.14052917,0.399658203,0.09375,1.00390625,16:36.4,00:27.2
245,245,19.28496767,-99.14052917,0.134033203,0.212890625,0.817138672,16:36.5,00:27.3
246,246,19.28496767,-99.14052917,0.212646484,0.059570313,0.821289063,16:36.6,00:27.4
247,247,19.28496767,-99.14052917,0.125244141,-0.029296875,0.893066406,16:36.6,00:27.4
248,248,19.28496767,-99.14052917,0.152832031,-0.050048828,0.927490234,16:36.7,00:27.5
249,249,19.28496767,-99.14052917,-0.116455078,0.078613281,0.960693359,16:36.7,00:27.6
250,250,19.28488233,-99.14054583,0.020507813,0.000244141,0.883300781,16:37.2,00:28.0
